0;-30.1043;-7.02607
0.04;-30.0695;-7.01992
0.08;-30.0329;-7.01345
0.12;-29.9944;-7.00665
0.16;-29.9541;-6.99954
0.2;-29.9121;-6.99213
0.24;-29.8684;-6.98441
0.28;-29.8229;-6.9764
0.32;-29.7759;-6.96811
0.36;-29.7272;-6.95954
0.4;-29.677;-6.95069
0.44;-29.6253;-6.94158
0.48;-29.5721;-6.93222
0.52;-29.5175;-6.9226
0.56;-29.4615;-6.91273
0.6;-29.4041;-6.90264
0.64;-29.3454;-6.89231
0.68;-29.2855;-6.88175
0.72;-29.2243;-6.87099
0.76;-29.1619;-6.86001
0.8;-29.0984;-6.84883
0.84;-29.0338;-6.83746
0.88;-28.9681;-6.82589
0.92;-28.9013;-6.81415
0.96;-28.8336;-6.80223
1;-28.7649;-6.79014
1.04;-28.6954;-6.7779
1.08;-28.6249;-6.7655
1.12;-28.5537;-6.75295
1.16;-28.4816;-6.74027
1.2;-28.4088;-6.72745
1.24;-28.3353;-6.71451
1.28;-28.2611;-6.70145
1.32;-28.1863;-6.68827
1.36;-28.111;-6.67499
1.4;-28.035;-6.66162
1.44;-27.9586;-6.64815
1.48;-27.8817;-6.6346
1.52;-27.8044;-6.62098
1.56;-27.7267;-6.60728
1.6;-27.6487;-6.59352
1.64;-27.5704;-6.57971
1.68;-27.4918;-6.56584
1.72;-27.4129;-6.55194
1.76;-27.334;-6.538
1.8;-27.2548;-6.52403
1.84;-27.1756;-6.51004
1.88;-27.0963;-6.49603
1.92;-27.017;-6.48202
1.96;-26.9377;-6.46801
2;-26.8585;-6.45401
2.04;-26.7794;-6.44002
2.08;-26.7004;-6.42605
2.12;-26.6216;-6.41211
2.16;-26.543;-6.3982
2.2;-26.4647;-6.38434
2.24;-26.3867;-6.37052
2.28;-26.3091;-6.35676
2.32;-26.2318;-6.34306
2.36;-26.155;-6.32943
2.4;-26.0786;-6.31588
2.44;-26.0027;-6.30241
2.48;-25.9274;-6.28903
2.52;-25.8527;-6.27575
2.56;-25.7786;-6.26258
2.6;-25.7051;-6.24951
2.64;-25.6324;-6.23657
2.68;-25.5604;-6.22375
2.72;-25.4893;-6.21106
2.76;-25.4189;-6.19851
2.8;-25.3494;-6.1861
2.84;-25.2809;-6.17386
2.88;-25.2132;-6.16177
2.92;-25.1466;-6.14984
2.96;-25.081;-6.13809
3;-25.0165;-6.12653
3.04;-24.9531;-6.11515
3.08;-24.8909;-6.10396
3.12;-24.8298;-6.09298
3.16;-24.7606;-6.08051
3.2;-24.6917;-6.06807
3.24;-24.623;-6.05565
3.28;-24.5546;-6.04325
3.32;-24.4865;-6.03088
3.36;-24.4186;-6.01854
3.4;-24.351;-6.00622
3.44;-24.2836;-5.99393
3.48;-24.2165;-5.98167
3.52;-24.1497;-5.96944
3.56;-24.0831;-5.95723
3.6;-24.0168;-5.94506
3.64;-23.9507;-5.93291
3.68;-23.8849;-5.9208
3.72;-23.8194;-5.90872
3.76;-23.7541;-5.89667
3.8;-23.689;-5.88465
3.84;-23.6242;-5.87266
3.88;-23.5596;-5.86071
3.92;-23.4953;-5.8488
3.96;-23.4312;-5.83691
4;-23.3674;-5.82507
4.04;-23.3038;-5.81326
4.08;-23.2405;-5.80149
4.12;-23.1774;-5.78975
