0;-23.4721;-5.88345
0.04;-23.4712;-5.88997
0.08;-23.4708;-5.89728
0.12;-23.4707;-5.90534
0.16;-23.4711;-5.91411
0.2;-23.4717;-5.92356
0.24;-23.4727;-5.93366
0.28;-23.4739;-5.94436
0.32;-23.4754;-5.95565
0.36;-23.4771;-5.96748
0.4;-23.479;-5.97981
0.44;-23.481;-5.99262
0.48;-23.4831;-6.00587
0.52;-23.4854;-6.01953
0.56;-23.4877;-6.03355
0.6;-23.4901;-6.04792
0.64;-23.4924;-6.06258
0.68;-23.4948;-6.07751
0.72;-23.4971;-6.09268
0.76;-23.4993;-6.10804
0.8;-23.5014;-6.12357
0.84;-23.5033;-6.13923
0.88;-23.5051;-6.15499
0.92;-23.5067;-6.1708
0.96;-23.508;-6.18665
1;-23.5091;-6.20249
1.04;-23.5099;-6.21828
1.08;-23.5103;-6.234
1.12;-23.5104;-6.24961
1.16;-23.5102;-6.26507
1.2;-23.5095;-6.28036
1.24;-23.5083;-6.29543
1.28;-23.5067;-6.31026
1.32;-23.5046;-6.3248
1.36;-23.502;-6.33902
1.4;-23.4988;-6.3529
1.44;-23.495;-6.36639
1.48;-23.4906;-6.37946
1.52;-23.4855;-6.39207
1.56;-23.4798;-6.4042
1.6;-23.4733;-6.4158
1.64;-23.4661;-6.42685
1.68;-23.4582;-6.43731
1.72;-23.4494;-6.44714
1.76;-23.4398;-6.45631
1.8;-23.4294;-6.46478
1.84;-23.418;-6.47253
1.88;-23.4057;-6.47951
1.92;-23.3925;-6.4857
1.96;-23.3783;-6.49105
2;-23.3631;-6.49554
2.04;-23.3427;-6.50007
2.08;-23.3208;-6.50357
2.12;-23.2975;-6.5061
2.16;-23.2728;-6.50769
2.2;-23.2468;-6.50838
2.24;-23.2195;-6.50821
2.28;-23.191;-6.50723
2.32;-23.1614;-6.50547
2.36;-23.1306;-6.50298
2.4;-23.0987;-6.4998
2.44;-23.0659;-6.49596
2.48;-23.032;-6.49152
2.52;-22.9973;-6.48652
2.56;-22.9617;-6.48098
2.6;-22.9253;-6.47496
2.64;-22.8881;-6.4685
2.68;-22.8502;-6.46163
2.72;-22.8116;-6.45441
2.76;-22.7725;-6.44686
2.8;-22.7327;-6.43904
2.84;-22.6925;-6.43098
2.88;-22.6518;-6.42272
2.92;-22.6107;-6.41431
2.96;-22.5693;-6.40578
3;-22.5275;-6.39719
3.04;-22.4855;-6.38856
