396.24;4.771118;-2.83814;-118;-381
396.28;4.7153909;-2.8347247;-120;-381
396.32;4.659663800000001;-2.8313094;-122;-381
396.36;4.6039367;-2.8278941;-124;-381
396.4;4.548209600000001;-2.8244788;-126;-380
396.44;4.4924825;-2.8210635;-128;-380
396.48;4.4367554;-2.8176482;-131;-380
396.52;4.3810283000000005;-2.8142329;-133;-380
396.56;4.3253012;-2.8108176;-135;-379
396.6;4.269574100000001;-2.8074022999999997;-137;-379
396.64;4.213847;-2.803987;-139;-379
396.68;4.15812;-2.8005717;-141;-379
396.72;4.102393;-2.7971564;-143;-378
396.76;4.046666;-2.7937410999999996;-146;-378
396.8;3.990939;-2.7903257999999997;-148;-378
396.84;3.935212;-2.7869105;-150;-377
396.88;3.879485;-2.7834952;-152;-377
396.92;3.823758;-2.7800799;-154;-377
396.96;3.768031;-2.7766645999999997;-156;-377
397.0;3.712304;-2.7732493;-158;-376
397.04;3.656577;-2.769834;-161;-376
397.08;3.60085;-2.7664185999999997;-163;-376
397.12;3.545123;-2.7630032;-165;-376
397.16;3.489396;-2.7595878;-167;-375
397.2;3.433669;-2.7561724;-169;-375
397.24;3.377942;-2.752757;-171;-375
397.28;3.322215;-2.7493415999999997;-174;-375
397.32;3.266488;-2.7459262;-176;-374
397.36;3.210761;-2.7425108;-178;-374
397.4;3.155034;-2.7390954;-180;-374
397.44;3.099307;-2.73568;-182;-373
397.48;3.0463897272727274;-2.7301602727272725;-184;-373
397.52;2.9934724545454547;-2.7246405454545455;-186;-373
397.56;2.9405551818181817;-2.719120818181818;-188;-372
397.6;2.887637909090909;-2.7136010909090906;-190;-372
397.64;2.8347206363636364;-2.7080813636363636;-192;-372
397.68;2.7818033636363637;-2.702561636363636;-194;-371
397.72;2.728886090909091;-2.6970419090909092;-196;-371
397.76;2.6759688181818184;-2.691522181818182;-198;-371
397.8;2.6230515454545453;-2.6860024545454544;-200;-370
397.84;2.5701342727272727;-2.6804827272727274;-202;-370
397.84000000000003;2.517217;-2.674963;-205;-370
397.88;2.4579444;-2.6677529;-207;-369
397.92;2.3986718;-2.6605428;-209;-369
397.96;2.3393992;-2.6533327;-211;-368
398.0;2.2801266;-2.6461226;-214;-368
398.04;2.220854;-2.6389125;-216;-367
398.08;2.1615814;-2.6317024;-218;-367
398.12;2.1023088;-2.6244923;-221;-366
398.16;2.0430362;-2.6172822;-223;-366
398.2;1.9837636;-2.6100721;-225;-365
398.24;1.924491;-2.602862;-227;-365
398.28;1.8652184;-2.5956518;-230;-365
