311.44;-10.07751;-2.152769;-690;-321
311.48;-10.03654709090909;-2.1446575454545456;-688;-321
311.52;-9.995584181818183;-2.136546090909091;-687;-320
311.56;-9.954621272727273;-2.1284346363636364;-685;-320
311.6;-9.913658363636364;-2.120323181818182;-683;-320
311.64;-9.872695454545454;-2.112211727272727;-682;-319
311.68;-9.831732545454546;-2.104100272727273;-680;-319
311.72;-9.790769636363637;-2.0959888181818185;-679;-319
311.76;-9.749806727272727;-2.087877363636364;-677;-319
311.8;-9.708843818181817;-2.0797659090909093;-676;-318
311.84;-9.66788090909091;-2.0716544545454547;-674;-318
311.84000000000003;-9.626918;-2.063543;-672;-318
311.88;-9.5818588;-2.0546205;-671;-317
311.92;-9.5367996;-2.0456980000000002;-669;-317
311.96;-9.4917404;-2.0367755;-667;-317
312.0;-9.4466812;-2.027853;-665;-316
312.04;-9.401622;-2.0189305;-664;-316
312.08;-9.356562799999999;-2.010008;-662;-316
312.12;-9.3115036;-2.0010855;-660;-315
312.16;-9.2664444;-1.9921630000000001;-658;-315
312.2;-9.2213852;-1.9832405;-657;-315
312.24;-9.176326;-1.974318;-655;-314
312.28;-9.1304482;-1.966285;-653;-314
312.32;-9.0845704;-1.958252;-651;-314
312.36;-9.0386926;-1.950219;-650;-314
312.4;-8.9928148;-1.942186;-648;-313
312.44;-8.946937;-1.934153;-646;-313
312.48;-8.9010592;-1.92612;-644;-313
312.52;-8.855181400000001;-1.918087;-643;-312
312.56;-8.8093036;-1.910054;-641;-312
312.6;-8.7634258;-1.902021;-639;-312
312.64;-8.717548;-1.893988;-637;-312
312.68;-8.6704424;-1.8872896;-636;-311
312.72;-8.6233368;-1.8805912;-634;-311
312.76;-8.5762312;-1.8738928000000001;-632;-311
312.8;-8.5291256;-1.8671944;-630;-311
312.84;-8.48202;-1.860496;-628;-311
312.88;-8.4349144;-1.8537976;-626;-310
312.92;-8.3878088;-1.8470992000000002;-625;-310
312.96;-8.3407032;-1.8404008;-623;-310
313.0;-8.2935976;-1.8337024;-621;-310
313.04;-8.246492;-1.827004;-619;-309
313.08;-8.1993864;-1.8203055000000001;-617;-309
313.12;-8.1522808;-1.813607;-616;-309
313.16;-8.1051752;-1.8069085;-614;-309
313.2;-8.0580696;-1.80021;-612;-309
313.24;-8.010964;-1.7935115000000001;-610;-308
313.28;-7.9638584;-1.786813;-608;-308
313.32;-7.9167528;-1.7801145;-607;-308
313.36;-7.8696472;-1.773416;-605;-308
